2025-05-16T23:34:14.788Z, 51.4
2025-05-16T23:34:15.872Z, 66.8
2025-05-16T23:34:17.040Z, 54.5
2025-05-16T23:34:18.168Z, 70.9
2025-05-16T23:34:19.293Z, 81.2
2025-05-16T23:34:20.419Z, 64.7
2025-05-16T23:34:21.650Z, 67.8
2025-05-16T23:34:22.778Z, 63.7
2025-05-16T23:34:23.900Z, 53.4
2025-05-16T23:34:25.029Z, 74
2025-05-16T23:34:26.153Z, 53.4
2025-05-16T23:34:27.243Z, 67.8
2025-05-16T23:34:28.403Z, 58.6
2025-05-16T23:34:29.648Z, 66.8
2025-05-16T23:34:30.884Z, 68.8
2025-05-16T23:34:32.092Z, 56.5
2025-05-16T23:34:33.222Z, 54.5
2025-05-16T23:34:34.347Z, 54.5
2025-05-16T23:34:35.473Z, 63.7
2025-05-16T23:34:36.558Z, 62.7
2025-05-16T23:34:37.647Z, 67.8
2025-05-16T23:34:38.737Z, 79.1
2025-05-16T23:34:39.871Z, 66.8
2025-05-16T23:34:41.001Z, 65.7
2025-05-16T23:34:42.130Z, 56.5
2025-05-16T23:34:43.254Z, 65.7
2025-05-16T23:34:44.380Z, 68.8
2025-05-16T23:34:45.506Z, 69.8
2025-05-16T23:34:46.634Z, 53.4
2025-05-16T23:34:47.759Z, 72.9
2025-05-16T23:34:48.847Z, 60.6
2025-05-16T23:34:50.012Z, 64.7
2025-05-16T23:34:51.141Z, 66.8
2025-05-16T23:34:52.394Z, 57.5
2025-05-16T23:34:53.596Z, 67.8
2025-05-16T23:34:54.686Z, 67.8
2025-05-16T23:34:55.848Z, 79.1
2025-05-16T23:34:56.937Z, 62.7
2025-05-16T23:34:58.098Z, 63.7
2025-05-16T23:34:59.229Z, 66.8
2025-05-16T23:35:00.354Z, 59.6
2025-05-16T23:35:01.439Z, 67.8
2025-05-16T23:35:02.608Z, 62.7
2025-05-16T23:35:03.739Z, 68.8
2025-05-16T23:35:04.860Z, 51.4
2025-05-16T23:35:05.983Z, 53.4
2025-05-16T23:35:07.074Z, 51.4
2025-05-16T23:35:08.236Z, 69.8
2025-05-16T23:35:09.345Z, 51.4
2025-05-16T23:35:10.503Z, 51.4
2025-05-16T23:35:11.585Z, 67.8
2025-05-16T23:35:12.744Z, 67.8
2025-05-16T23:35:13.871Z, 64.7
2025-05-16T23:35:14.997Z, 58.6
2025-05-16T23:35:16.125Z, 52.4
2025-05-16T23:35:17.252Z, 54.5
2025-05-16T23:35:18.376Z, 55.5
2025-05-16T23:35:19.499Z, 56.5
2025-05-16T23:35:20.628Z, 51.4
2025-05-16T23:35:21.756Z, 67.8
2025-05-16T23:35:22.878Z, 51.4
2025-05-16T23:35:24.008Z, 61.6
2025-05-16T23:35:25.131Z, 71.9
